bctcb2020,cenblock20,comp2020ap,comp2010,comp2011,comp2012,comp2013,comp2014,comp2015,comp2016,comp2017,comp2018,comp2019,comp2020,comp2021,comp2022,comp2023,cenunits20,filed,approved,permitted,withdrawn,inactive
30616001012,360470616001012,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,50,-1,0,0,0,0
30616001013,360470616001013,0,0,0,2,0,0,0,0,0,0,0,0,-1,0,0,52,0,0,-2,0,0
30620001000,360470620001000,0,0,0,-2,0,-1,1,0,0,0,-2,0,0,0,0,37,0,0,2,0,1
30620001001,360470620001001,-2,0,0,-1,0,0,0,0,0,0,0,-2,0,1,0,37,0,0,1,0,0
30620001002,360470620001002,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,31,0,0,2,1,0
30620001003,360470620001003,0,0,0,0,0,1,-1,0,0,2,0,-2,0,1,0,40,0,0,0,0,2
30620001004,360470620001004,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0
30620001005,360470620001005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,1
30620001006,360470620001006,10,0,0,8,0,-1,0,0,0,-3,0,10,0,0,0,87,0,16,0,-1,-4
30620002001,360470620002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30620002002,360470620002002,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,41,0,0,0,0,0
30620002003,360470620002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
30620002004,360470620002004,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,35,0,0,0,0,0
30620002005,360470620002005,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,36,0,0,0,0,0
30620002006,360470620002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
30620002007,360470620002007,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,73,0,0,0,0,0
30620002008,360470620002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,-1,0,0
30622001000,360470622001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30622001001,360470622001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30622001002,360470622001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30622001003,360470622001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30622001004,360470622001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30622001005,360470622001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30622001006,360470622001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0
30622001007,360470622001007,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,233,0,0,2,0,0
30622001008,360470622001008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0
30622001009,360470622001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0
30622001010,360470622001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0
30622002000,360470622002000,0,0,0,0,0,0,-1,0,-1,2,0,0,0,0,0,100,0,0,0,0,3
30622002001,360470622002001,15,0,0,0,0,0,-1,-1,-15,-4,0,15,2,1,0,85,2,0,17,12,5
30622002002,360470622002002,2,4,29,0,0,0,0,0,-1,-2,0,2,0,0,0,347,0,0,0,0,0
30622002003,360470622002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30622002004,360470622002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30622002005,360470622002005,1,0,0,5,0,0,0,-1,-4,0,0,3,-2,0,0,73,2,0,0,1,1
30622002006,360470622002006,2,0,0,0,1,-1,0,1,-2,-2,0,3,0,0,0,50,0,0,0,1,0
30622002007,360470622002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30626001000,360470626001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
30626001001,360470626001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0
30626001002,360470626001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0
30626001003,360470626001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0
30626002000,360470626002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0
30626002001,360470626002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0
30626002002,360470626002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0
30626002003,360470626002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30626002004,360470626002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0
30626002005,360470626002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30628001000,360470628001000,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,14,0,0,0,0,0
30628001001,360470628001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
30628001002,360470628001002,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0
30628001003,360470628001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0
30628001004,360470628001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
30628001005,360470628001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
30628001006,360470628001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
30628001007,360470628001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
30628001008,360470628001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0
30628001009,360470628001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
30628001010,360470628001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1
30628001011,360470628001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30628001012,360470628001012,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,29,0,0,0,0,0
30628001013,360470628001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
30628001014,360470628001014,0,0,0,0,0,0,0,-1,0,2,0,0,0,0,0,31,0,0,0,0,0
30628001015,360470628001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
30628001016,360470628001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
30628001017,360470628001017,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,25,0,0,0,0,0
30628001018,360470628001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
30628001019,360470628001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
30628001020,360470628001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
30628001021,360470628001021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0
30628001022,360470628001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
30628001023,360470628001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
30628001024,360470628001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
30628001025,360470628001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
30628001027,360470628001027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
30628001028,360470628001028,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,25,0,0,0,1,0
30628002000,360470628002000,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0
30628002001,360470628002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
30628002002,360470628002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
30628002003,360470628002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
30628002004,360470628002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
30628002005,360470628002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
30628002006,360470628002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
30628002007,360470628002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
30628002008,360470628002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
30628002009,360470628002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
30628002010,360470628002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
30628002011,360470628002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
30628002012,360470628002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0
30628002013,360470628002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
30628002014,360470628002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
30628002015,360470628002015,0,0,0,0,0,0,0,0,0,-1,2,0,0,0,0,19,0,0,0,0,0
30628002016,360470628002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,15,0,0,0,0,0
30628002017,360470628002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
30628002018,360470628002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
30628002019,360470628002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
30628002020,360470628002020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30628002021,360470628002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,2
30628002022,360470628002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30628002023,360470628002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30628002024,360470628002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
30628002025,360470628002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30628002026,360470628002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30628002027,360470628002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
30628002028,360470628002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
30628002029,360470628002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30628002030,360470628002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0
30628002031,360470628002031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
30628002032,360470628002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30628002033,360470628002033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30628003000,360470628003000,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,18,0,0,0,0,5
30628003001,360470628003001,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,18,0,0,0,0,0
30628003002,360470628003002,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0
30628003003,360470628003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
30628003004,360470628003004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1
30628003005,360470628003005,0,0,0,-5,0,0,0,-1,0,1,0,0,0,0,0,20,0,0,0,0,1
30628003006,360470628003006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0
30628003007,360470628003007,0,0,0,0,0,0,0,-1,-1,1,1,0,-1,0,0,19,1,0,0,0,0
30628003008,360470628003008,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,17,0,0,0,0,2
30628003009,360470628003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
30628003010,360470628003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
30628003011,360470628003011,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,10,0,1,0,1,1
30628003012,360470628003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30628003013,360470628003013,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0
30628003014,360470628003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30628003015,360470628003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
30628003016,360470628003016,0,0,0,0,0,0,-2,0,-2,1,0,0,2,0,0,35,0,0,0,0,2
30628003017,360470628003017,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,25,1,0,0,0,0
30628003018,360470628003018,0,0,0,0,0,0,0,-1,1,0,0,0,-1,0,0,30,1,0,0,2,0
30628003019,360470628003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2
30628003020,360470628003020,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,16,0,0,0,-2,0
30628003021,360470628003021,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,16,0,0,0,0,0
30628003022,360470628003022,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,11,0,0,0,0,0
30628003023,360470628003023,0,0,0,0,0,0,0,0,-1,2,0,0,0,0,0,8,0,0,0,0,0
30628003024,360470628003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0
30628004000,360470628004000,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,8,0,0,0,0,0
30628004001,360470628004001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
30628004002,360470628004002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0
30628004003,360470628004003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0
30628004004,360470628004004,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,16,0,0,0,0,0
30628004005,360470628004005,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,15,0,0,0,-1,0
30628004006,360470628004006,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,22,0,0,0,1,0
30628004008,360470628004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
30628004009,360470628004009,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,13,1,0,0,0,0
30628004010,360470628004010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
30628004011,360470628004011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
30628004012,360470628004012,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,16,0,0,0,0,0
30628004013,360470628004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0
30628004014,360470628004014,0,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,19,0,0,0,0,0
30628004015,360470628004015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
30628004016,360470628004016,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,21,0,0,0,0,0
30628004017,360470628004017,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,23,0,0,0,0,-1
30628004018,360470628004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
30628004019,360470628004019,0,0,0,0,0,-1,0,1,-2,2,0,0,0,0,0,23,0,4,0,5,0
30628004020,360470628004020,0,0,0,0,0,0,0,-2,-4,6,0,0,0,0,0,23,0,0,0,0,1
30628004021,360470628004021,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,10,0,0,2,1,0
30628004022,360470628004022,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,13,1,0,0,0,0
30628004023,360470628004023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
30628004024,360470628004024,0,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,19,0,0,0,0,0
30628004025,360470628004025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65,0,0,0,0,0
30628004026,360470628004026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30628004027,360470628004027,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,20,0,0,0,0,0
30628004028,360470628004028,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,30,2,0,0,0,0
30628004029,360470628004029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
30632001000,360470632001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0
30632001001,360470632001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0
30632001002,360470632001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
30632002000,360470632002000,0,0,8,0,0,0,0,0,0,0,0,0,-1,9,0,105,0,0,0,9,0
30632002001,360470632002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0
30632002002,360470632002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0
30636001000,360470636001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0
30636001001,360470636001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0
30636001002,360470636001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,1,0,0
30636001003,360470636001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0
30636001004,360470636001004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,0,0,0,0,0
30636001005,360470636001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0
30638001000,360470638001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
30638001001,360470638001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
30638001002,360470638001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0
30638001003,360470638001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0
30638002000,360470638002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0
30638002001,360470638002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0
30638002002,360470638002002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73,0,0,0,0,0
30638002003,360470638002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,1
30640001000,360470640001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0
30640001001,360470640001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,1,0
30640001002,360470640001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0
30640001003,360470640001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
30640002000,360470640002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
30640002001,360470640002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
30640002002,360470640002002,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,-1,0,1
30640002003,360470640002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0
30640002004,360470640002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0
30642001000,360470642001000,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,190,0,0,32,0,-2
30642001001,360470642001001,0,0,0,0,32,-2,0,0,0,29,0,0,0,-1,0,218,0,0,1,0,0
30642001002,360470642001002,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,32,0,0,0,-1,0
30642001003,360470642001003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0
30642001004,360470642001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
30642001005,360470642001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30642002000,360470642002000,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,1
30642002001,360470642002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0
30642002002,360470642002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
30642002003,360470642002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0
30644001000,360470644001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,-1,0,0
30644001001,360470644001001,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0
30644001002,360470644001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0
30644001003,360470644001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
30644001004,360470644001004,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,8,0,0,0,0,0
30644001005,360470644001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30644002000,360470644002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
30644003000,360470644003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0
30644003001,360470644003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0
30644003002,360470644003002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
30644003003,360470644003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
30644003004,360470644003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
30644003005,360470644003005,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0
30646001000,360470646001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
30646001001,360470646001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
30646001002,360470646001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0
30646001003,360470646001003,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,68,0,0,0,0,0
30646002000,360470646002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0
30646002001,360470646002001,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0
30646002002,360470646002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
30646002003,360470646002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0
30648001000,360470648001000,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,31,0,0,2,0,0
30648001001,360470648001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,-1
30648001002,360470648001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,-1
30648001003,360470648001003,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,120,0,-1,0,0,0
30648001004,360470648001004,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,111,0,0,0,-1,0
30648002000,360470648002000,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,65,0,0,0,0,1
30648002001,360470648002001,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,56,0,0,0,0,0
30648002002,360470648002002,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,60,0,0,0,0,0
30648002003,360470648002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0
30650001000,360470650001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2
30650001001,360470650001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
30650001002,360470650001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0
30650001003,360470650001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
30650002000,360470650002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,2,0,0
30650002001,360470650002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
30650002002,360470650002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
30650002003,360470650002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
30650002004,360470650002004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0
30650002005,360470650002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0
30650002006,360470650002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
30650002007,360470650002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30652001000,360470652001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
30652001001,360470652001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,1
30652001002,360470652001002,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,64,0,0,1,-1,-2
30652001003,360470652001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
30652001004,360470652001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0
30652001005,360470652001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0
30652001006,360470652001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
30652001007,360470652001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0
30652001008,360470652001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
30654001000,360470654001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
30654001001,360470654001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0
30654001002,360470654001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0
30654001003,360470654001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0
30654002000,360470654002000,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
30654002001,360470654002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0
30654002002,360470654002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0
