ProjectID,BuildingID,ReportingConstructionType,Borough,Block,Lot,BIN,HouseNumber,StreetName,CountedRentalUnits,CountedHomeownershipUnits,AllCountedUnits,TotalBuildingUnits,BaseSquareFootage,Stories,BBL,Community Board,Council District,Census Tract,NTA,Latitude,Longitude,Postcode
66565,234969,Preservation,,4080,29,3090540,964,DUMONT AVENUE,10,0,10,10,2957,3,3040800029,5,42,1120,BK82,40.667983,-73.883016,11207
66601,1001362,New Construction,,1243,60,1033711,270,WEST 96 STREET,68,0,68,171,153496,23,1012430060,7,6,183,MN12,40.794981,-73.972584,10025
66644,975696,New Construction,,3862,7501,3327047,94,NEW LOTS AVENUE,118,0,118,118,25067,9,3038620001,16,42,920,BK81,40.657971,-73.901754,11212
66645,991391,New Construction,,3319,46,2017590,2880,JEROME AVENUE,116,0,116,116,7706,17,2033190046,7,14,40701,BX28,40.87181,-73.89161,10468
66651,986550,New Construction,,3068,69,2011982,612,EAST 179 STREET,177,0,177,177,13868,9,2030680076,6,17,373,BX17,40.8478,-73.892025,10457
66653,985501,New Construction,,1717,28,1000000,11,WEST 118 STREET,136,0,136,136,8280,9,1017170028,10,9,190,MN11,40.80227,-73.946199,10026
66669,48001,Preservation,,2765,146,2006613,645,BARRETTO STREET,7,41,48,48,1,6,2027650146,2,17,93,BX27,40.812829,-73.888932,10474
66670,184823,Preservation,,1843,1,3052991,19,ARLINGTON PLACE,5,0,5,5,1643,3,3018430001,3,36,245,BK75,40.681009,-73.951183,11216
66670,185649,Preservation,,1868,63,3053999,1369,ATLANTIC AVENUE,16,0,16,16,3060,5,3018680063,3,36,247,BK61,40.678212,-73.944965,11216
66670,185651,Preservation,,1868,61,3053998,1371,ATLANTIC AVENUE,16,0,16,16,3060,5,3018680061,3,36,247,BK61,40.678209,-73.944908,11216
66670,205471,Preservation,,1797,7,3050324,1055,BEDFORD AVENUE,9,0,9,9,2880,4,3017970007,3,36,243,BK75,40.687754,-73.954773,11216
66670,205561,Preservation,,1996,36,3057348,1204,BEDFORD AVENUE,6,0,6,6,1500,4,3019960036,3,36,227,BK69,40.682959,-73.953842,11216
66670,211821,Preservation,,2017,52,3057773,31,BREVOORT PLACE,4,0,4,4,600,4,3020170052,3,36,227,BK69,40.68011,-73.954136,11216
66670,213537,Preservation,,3623,36,3082753,544,BRISTOL STREET,6,0,6,6,1440,3,3036230036,16,42,916,BK81,40.657414,-73.909543,11212
66670,219550,Preservation,,3613,42,3082597,518,CHESTER STREET,4,0,4,4,1538,2,3036130042,16,42,916,BK81,40.658734,-73.908921,11212
66670,219614,Preservation,,3624,58,3082812,618,CHESTER STREET,4,0,4,4,1900,2,3036240058,16,42,916,BK81,40.656455,-73.908337,11212
66670,222695,Preservation,,1948,67,3055610,41,CLIFTON PLACE,6,0,6,6,2635,4,3019480067,2,35,231,BK69,40.687878,-73.962273,11238
66670,222894,Preservation,,2011,28,3321985,501,CLINTON AVENUE,7,0,7,7,2093,4,3020110028,2,35,199,BK69,40.683142,-73.966811,11238
66670,232324,Preservation,,1857,65,3053658,68,DECATUR STREET,4,0,4,4,1189,4,3018570065,3,36,269,BK75,40.68056,-73.941063,11216
66670,232346,Preservation,,1855,78,3053555,7,DECATUR STREET,4,0,4,4,505,4,3018550078,3,36,269,BK75,40.68039,-73.942721,11216
66670,297291,Preservation,,2017,27,3057755,1160,FULTON STREET,4,0,4,4,1200,4,3020170027,3,36,227,BK69,40.680906,-73.954658,11216
66670,297646,Preservation,,1530,1,3041573,1925,FULTON STREET,36,0,36,36,5996,5,3015300001,3,41,379,BK35,40.67876,-73.919439,11233
66670,299448,Preservation,,1814,10,3051165,486,GATES AVENUE,8,0,8,8,2570,4,3018140010,3,36,265,BK75,40.686664,-73.946632,11216
66670,299516,Preservation,,1810,61,3051020,593,GATES AVENUE,15,0,15,15,1418,4,3018100061,3,36,265,BK75,40.687085,-73.943126,11221
66670,304053,Preservation,,1966,22,3056259,250,GREENE AVENUE,9,0,9,9,2320,4,3019660022,2,35,231,BK69,40.687252,-73.961061,11238
66670,304300,Preservation,,1799,30,3050437,585,GREENE AVENUE,3,0,3,3,1120,3,3017990030,3,36,263,BK75,40.688947,-73.94633,11216
66670,304315,Preservation,,1795,80,3050267,609,GREENE AVENUE,6,0,6,6,1820,3,3017950080,3,36,263,BK75,40.689196,-73.944325,11221
66670,304358,Preservation,,1795,55,3050252,651,GREENE AVENUE,4,0,4,4,600,4,3017950055,3,36,263,BK75,40.689347,-73.94302,11221
66670,304362,Preservation,,1795,52,3050249,655A,GREENE AVENUE,3,0,3,3,933,3,3017950052,3,36,263,BK75,40.68936,-73.942897,11221
66670,304382,Preservation,,1801,14,3050510,676,GREENE AVENUE,4,0,4,4,1200,3,3018010014,3,36,279,BK35,40.689508,-73.941466,11221
66670,304407,Preservation,,1796,62,3050309,697,GREENE AVENUE,3,0,3,3,821,4,3017960062,3,36,279,BK35,40.689609,-73.940741,11221
66670,305434,Preservation,,1838,86,3052725,103,HALSEY STREET,4,0,4,4,1059,4,3018380086,3,36,249,BK75,40.681897,-73.949123,11216
66670,305679,Preservation,,1838,55,3052697,157,HALSEY STREET,11,0,11,11,2833,4,3018380055,3,36,249,BK75,40.682092,-73.94745,11216
66670,305684,Preservation,,1838,51,3052695,161,HALSEY STREET,8,0,8,8,2833,4,3018380051,3,36,249,BK75,40.682105,-73.947324,11216
66670,305733,Preservation,,1839,48,3052766,221,HALSEY STREET,3,0,3,3,750,4,3018390048,3,36,267,BK75,40.682428,-73.944501,11216
66670,305955,Preservation,,1842,29,3052960,46,HALSEY STREET,4,0,4,4,1449,3,3018420029,3,36,245,BK75,40.681555,-73.951936,11216
66670,311117,Preservation,,1860,59,3323680,105,HERKIMER STREET,15,0,15,15,3630,5,3018600059,3,36,247,BK61,40.67968,-73.950264,11216
66670,311881,Preservation,,3598,7,3082263,441,HERZL STREET,4,0,4,4,1538,2,3035980007,16,42,896,BK81,40.659127,-73.912893,11212
66670,313888,Preservation,,3587,24,3082139,769,THOMAS S BOYLAND STREET,6,0,6,6,1750,3,3035870024,16,42,916,BK81,40.661607,-73.911581,11212
66670,313945,Preservation,,3600,9,3082335,865,THOMAS S BOYLAND STREET,6,0,6,6,1900,2,3036000009,16,42,916,BK81,40.659334,-73.911,11212
66670,316728,Preservation,,1832,13,3052200,116,JEFFERSON AVENUE,6,0,6,6,1688,4,3018320013,3,36,245,BK75,40.68298,-73.952605,11216
66670,316843,Preservation,,1827,84,3051888,133,JEFFERSON AVENUE,3,0,3,3,1200,3,3018270084,3,36,245,BK75,40.683057,-73.952064,11216
66670,316920,Preservation,,1827,79,3051885,143,JEFFERSON AVENUE,4,0,4,4,1300,4,3018270079,3,36,245,BK75,40.68309,-73.951794,11216
66670,316922,Preservation,,1827,78,3051884,145,JEFFERSON AVENUE,4,0,4,4,1635,4,3018270078,3,36,245,BK75,40.683095,-73.95174,11216
66670,316984,Preservation,,1827,72,3051880,161,JEFFERSON AVENUE,4,0,4,4,1635,4,3018270072,3,36,245,BK75,40.683147,-73.951304,11216
66670,317155,Preservation,,1835,7,3052414,346,JEFFERSON AVENUE,9,0,9,9,1500,4,3018350007,3,36,267,BK75,40.684014,-73.943612,11221
66670,317236,Preservation,,1831,77,3052188,431,JEFFERSON AVENUE,6,0,6,6,1750,3,3018310077,3,36,275,BK35,40.684396,-73.940439,11221
66670,319272,Preservation,,1925,38,3055151,942,KENT AVENUE,8,0,8,8,1707,4,3019250038,3,33,235,BK69,40.692002,-73.958877,11205
66670,323979,Preservation,,3595,13,3082181,397,LEGION STREET,4,0,4,4,1538,2,3035950013,16,42,894,BK81,40.659,-73.915819,11212
66670,325079,Preservation,,1805,27,3050728,444,LEXINGTON AVENUE,20,0,20,20,5850,4,3018050027,3,36,265,BK75,40.688548,-73.943295,11221
66670,329756,Preservation,,1851,4,3053294,118,MACON STREET,4,0,4,4,750,4,3018510004,3,36,269,BK75,40.681503,-73.945897,11216
66670,329819,Preservation,,1852,30,3053365,224,MACON STREET,3,0,3,3,1356,3,3018520030,3,36,269,BK75,40.68196,-73.941919,11216
66670,330393,Preservation,,1850,18,3053272,98,MACON STREET,8,0,8,8,1950,4,3018500018,3,36,249,BK75,40.681378,-73.946989,11216
66670,330794,Preservation,,1818,86,3051446,223,MADISON STREET,8,0,8,8,2800,4,3018180086,3,36,249,BK75,40.684829,-73.949698,11216
66670,332676,Preservation,,1794,52,3050178,732,MARCY AVENUE,3,0,3,3,1120,3,3017940052,3,36,251,BK75,40.688943,-73.947935,11216
66670,332710,Preservation,,1819,8,3051453,817,MARCY AVENUE,4,0,4,4,1200,3,3018190008,3,36,265,BK75,40.685624,-73.947256,11216
66670,334948,Preservation,,1851,68,3053341,9,MAC DONOUGH STREET,12,0,12,12,2583,4,3018510068,3,36,269,BK75,40.680801,-73.945641,11216
66670,344459,Preservation,,3612,35,3082561,140,NEWPORT STREET,6,0,6,6,2700,3,3036120035,16,42,916,BK81,40.659166,-73.910189,11212
66670,344472,Preservation,,3602,9,3082379,167,NEWPORT STREET,12,0,12,12,3740,3,3036020009,16,42,916,BK81,40.659368,-73.908928,11212
66670,346832,Preservation,,1827,60,3051874,456,NOSTRAND AVENUE,12,0,12,12,3600,4,3018270060,3,36,245,BK75,40.683432,-73.950196,11216
66670,346836,Preservation,,1832,49,3052224,464,NOSTRAND AVENUE,8,0,8,8,1925,4,3018320049,3,36,245,BK75,40.683045,-73.950121,11216
66670,346837,Preservation,,1832,50,3052225,466,NOSTRAND AVENUE,7,0,7,7,2757,4,3018320050,3,36,245,BK75,40.682987,-73.95011,11216
66670,357167,Preservation,,1155,70,3028644,469,PROSPECT PLACE,8,0,8,8,2221,4,3011550070,8,35,305,BK61,40.676012,-73.960945,11238
66670,357698,Preservation,,1989,57,3321959,111,PUTNAM AVENUE,3,0,3,3,1059,3,3019890057,3,35,229,BK69,40.683204,-73.957292,11238
66670,357754,Preservation,,1989,54,3057182,121,PUTNAM AVENUE,6,0,6,6,1983,3,3019890054,3,35,229,BK69,40.683235,-73.957029,11238
66670,362369,Preservation,,3584,9,3082070,73,RIVERDALE AVENUE,6,0,6,6,2000,3,3035840009,16,42,898,BK81,40.660209,-73.913994,11212
66670,362766,Preservation,,3625,35,3082838,894,ROCKAWAY AVENUE,3,0,3,3,1240,3,3036250035,16,42,916,BK81,40.657627,-73.907665,11212
66670,362769,Preservation,,3625,36,3082839,898,ROCKAWAY AVENUE,3,0,3,3,1200,3,3036250036,16,42,916,BK81,40.657564,-73.907651,11212
66670,362780,Preservation,,3625,41,3082843,910,ROCKAWAY AVENUE,3,0,3,3,1200,3,3036250041,16,42,916,BK81,40.657374,-73.9076,11212
66670,366608,Preservation,,3582,47,3082029,816,SARATOGA AVENUE,4,0,4,4,963,4,3035820047,16,42,894,BK81,40.660715,-73.915269,11212
66670,373163,Preservation,,1762,69,3048978,234,SPENCER STREET,8,0,8,8,2880,4,3017620069,3,33,241,BK75,40.691512,-73.954575,11205
66670,377223,Preservation,,1893,50,3054587,104,STEUBEN STREET,3,0,3,3,1250,3,3018930050,2,35,191,BK69,40.694435,-73.963282,11205
66670,377994,Preservation,,3868,22,3086002,891,MOTHER GASTON BOULEVARD,6,0,6,6,2050,3,3038680022,16,42,922,BK81,40.656446,-73.903457,11212
66670,377997,Preservation,,3868,20,3086001,895,MOTHER GASTON BOULEVARD,6,0,6,6,2050,3,3038680020,16,42,922,BK81,40.656386,-73.903443,11212
66670,378228,Preservation,,3597,9,3082251,2245,STRAUSS STREET,4,0,4,4,1599,2,3035970009,16,42,896,BK81,40.659026,-73.913823,11212
66670,381565,Preservation,,1786,3,3049810,231,TOMPKINS AVENUE,6,0,6,6,2125,3,3017860003,3,36,261,BK75,40.691126,-73.945449,11216
66670,381568,Preservation,,1786,1,3049808,235,TOMPKINS AVENUE,8,0,8,8,1950,4,3017860001,3,36,261,BK75,40.690997,-73.945424,11216
66670,381572,Preservation,,1791,7,3049977,249,TOMPKINS AVENUE,5,0,5,5,1250,4,3017910007,3,36,263,BK75,40.690289,-73.94528,11216
66670,381602,Preservation,,1805,1,3050715,301,TOMPKINS AVENUE,3,0,3,3,1466,4,3018050001,3,36,265,BK75,40.687736,-73.944777,11216
66670,381608,Preservation,,1810,7,3050977,307,TOMPKINS AVENUE,7,0,7,7,1622,4,3018100007,3,36,265,BK75,40.687475,-73.944723,11216
66670,381637,Preservation,,1820,4,3051468,351,TOMPKINS AVENUE,3,0,3,3,1500,4,3018200004,3,36,265,BK75,40.685771,-73.944382,11216
66670,381698,Preservation,,1846,6,3053079,445,TOMPKINS AVENUE,5,0,5,5,1688,4,3018460006,3,36,269,BK75,40.682194,-73.943671,11216
66670,381700,Preservation,,1846,5,3053078,447,TOMPKINS AVENUE,8,0,8,8,1660,5,3018460005,3,36,269,BK75,40.682142,-73.943661,11216
66670,389104,Preservation,,3638,50,3082974,670,WATKINS STREET,4,0,4,4,1640,2,3036380050,16,42,922,BK81,40.65581,-73.904323,11212
66670,389105,Preservation,,3639,22,3082987,671,WATKINS STREET,4,0,4,4,1640,2,3036390022,16,42,922,BK81,40.655813,-73.904301,11212
66670,807962,Preservation,,1888,1,3054300,155,CLINTON AVENUE,6,0,6,6,2250,4,3018880001,2,35,191,BK69,40.6936,-73.968897,11205
66720,985837,New Construction,,9998,42,4213995,147-05,94 AVENUE,408,0,408,543,32194,25,4099980042,12,27,208,QN61,40.699134,-73.806664,11435
66740,993982,New Construction,,346,37,1004155,64,NORFOLK STREET,115,0,115,117,0,17,1003460037,3,1,1402,MN28,40.717296,-73.987922,10002
66751,996389,New Construction,,3143,234,2000000,373,EAST 183 STREET,182,0,182,182,12282,14,2031430234,5,15,38302,BX40,40.856312,-73.895753,10458
66769,984712,New Construction,,15536,12,4000000,14-14,CENTRAL AVENUE,142,0,142,142,30000,8,4155360012,14,31,103202,QN15,40.606379,-73.750535,11691
66789,4187,Preservation,,2046,56,1060874,2851,FREDERICK DOUGLASS BOULEVARD,20,0,20,20,4200,6,1020460056,10,9,23502,MN03,40.82735,-73.938634,10039
66789,7465,Preservation,,2046,22,1060857,184,BRADHURST AVENUE,17,0,17,17,4243,6,1020460022,10,9,23502,MN03,40.82684,-73.940272,10039
66789,7477,Preservation,,2047,3,1060881,226,BRADHURST AVENUE,11,0,11,11,3724,5,1020470003,10,9,23502,MN03,40.828467,-73.939165,10039
66789,7478,Preservation,,2047,4,1060882,230,BRADHURST AVENUE,10,0,10,10,2625,5,1020470004,10,9,23502,MN03,40.828605,-73.939107,10039
66789,25515,Preservation,,1950,64,1059285,107,MORNINGSIDE AVENUE,10,0,10,10,1656,5,1019500064,9,9,20901,MN09,40.810318,-73.954769,10027
66789,25516,Preservation,,1950,63,1059284,109,MORNINGSIDE AVENUE,10,0,10,10,1600,5,1019500063,9,9,20901,MN09,40.810373,-73.954729,10027
66789,25517,Preservation,,1950,62,1059283,111,MORNINGSIDE AVENUE,10,0,10,10,1600,5,1019500062,9,9,20901,MN09,40.810425,-73.954689,10027
66789,42491,Preservation,,2046,20,1060856,308,WEST 151 STREET,18,0,18,18,4243,6,1020460020,10,9,23502,MN03,40.826705,-73.939361,10039
66789,42526,Preservation,,2046,39,1060867,302,WEST 152 STREET,10,0,10,10,1898,5,1020460039,10,9,23502,MN03,40.827328,-73.938905,10039
66805,452,Preservation,,1708,48,1079384,2232,1 AVENUE,8,0,8,8,1600,5,1017080048,11,8,178,MN34,40.794966,-73.936151,10029
66805,502,Preservation,,1795,24,1084003,2295,1 AVENUE,13,0,13,13,3080,5,1017950024,11,8,188,MN34,40.797408,-73.934393,10035
66805,966644,Preservation,,1655,15,1052411,235,EAST 105 STREET,48,0,48,48,7502,7,1016550015,11,8,170,MN33,40.79053,-73.944284,10029
66807,991742,New Construction,,3956,59,3000000,190,ESSEX STREET,15,0,15,15,1348,4,3039560059,5,37,1168,BK82,40.679859,-73.882732,11208
66807,996128,New Construction,,3706,14,3342509,223-227,VERMONT STREET,11,0,11,11,1048,5,3037060013,5,37,1144,BK85,40.674274,-73.894487,11207
66807,996129,New Construction,,4012,32,3327167,581-583,BELMONT AVENUE,16,0,16,16,1351,4,3040120034,5,37,1150,BK82,40.671759,-73.887944,11207
66834,6443,Preservation,,395,1,1004926,195,AVENUE B,16,0,16,16,4650,6,1003950001,3,2,28,MN28,40.7282,-73.978919,10009
66834,6446,Preservation,,395,3,1077464,199,AVENUE B,23,0,23,23,2093,4,1003950003,3,2,28,MN28,40.72831,-73.978839,10009
66834,11395,Preservation,,392,48,1004783,627,EAST 9 STREET,35,0,35,35,9227,6,1003920048,3,2,28,MN28,40.725867,-73.979327,10009
66834,11562,Preservation,,392,22,1004769,374,EAST 10 STREET,17,0,17,17,4614,6,1003920022,3,2,28,MN28,40.726284,-73.978533,10009
66858,986253,New Construction,,3669,7501,3083275,62,PENNSYLVANIA AVENUE,218,0,218,218,0,9,3036690026,5,37,1198,BK82,40.676538,-73.897068,11207
66879,989183,New Construction,,3016,60,2000000,1923,WEST FARMS ROAD,261,0,261,261,232145,16,2030160066,6,17,359,BX17,40.83877,-73.880999,10460
66903,983225,New Construction,,2233,13,1064894,4790,BROADWAY,174,0,174,174,20486,14,1022330013,12,10,291,MN01,40.865947,-73.926075,10034
66904,999393,New Construction,,4154,28,,265,LOGAN STREET,174,0,174,174,24819,13,,5,37,1192,BK82,40.679433,-73.877317,11208
66909,997246,New Construction,,2562,49,2124551,750,EAST 134 STREET,133,0,133,133,132311,8,2025620049,1,17,19,BX39,40.801943,-73.913905,10454
66928,1001184,New Construction,,3766,24,3252577,282,HINSDALE STREET,71,0,71,71,7375,8,3037660001,5,42,1134,BK85,40.668155,-73.899742,11207
66929,243980,Preservation,,5074,60,3116436,9,ARGYLE ROAD,0,12,12,12,12180,5,3050740060,14,40,506,BK42,40.649164,-73.967815,11218
66940,372153,Preservation,,2437,11,3063350,338,SOUTH 3 STREET,41,0,41,41,36450,6,3024370011,1,34,527,BK73,40.709289,-73.953719,11211
66970,991747,New Construction,,6,20,,57-28,2 STREET,332,0,332,443,28707,33,,,,,,,,
66970,993728,New Construction,,6,7503,,44941,57 AVENUE,517,0,517,689,75847,57,,,,,,,,
66982,45419,Preservation,,2509,18,2003149,1085,ANDERSON AVENUE,0,0,0,57,52110,7,2025090018,4,8,193,BX26,40.834358,-73.925597,10452
66982,79308,Preservation,,2931,70,2009707,1375,FRANKLIN AVENUE,0,0,0,20,21618,5,2029310070,3,16,149,BX35,40.833444,-73.900696,10456
66982,79309,Preservation,,2931,68,2009706,1379,FRANKLIN AVENUE,0,0,0,20,21618,5,2029310068,3,16,149,BX35,40.833535,-73.900634,10456
66982,79310,Preservation,,2931,66,2009705,1383,FRANKLIN AVENUE,0,0,0,21,20500,5,2029310066,3,16,149,BX35,40.833634,-73.900569,10456
66982,79311,Preservation,,2935,3,2009765,1390,FRANKLIN AVENUE,0,0,0,15,14998,5,2029350003,3,16,149,BX35,40.833809,-73.900428,10456
66982,79315,Preservation,,2935,5,2009766,1392,FRANKLIN AVENUE,0,0,0,15,14998,5,2029350005,3,16,149,BX35,40.833905,-73.900363,10456
66982,79317,Preservation,,2935,7,2009767,1394,FRANKLIN AVENUE,0,0,0,15,14998,5,2029350007,3,16,149,BX35,40.833998,-73.900298,10456
66982,88675,Preservation,,2935,30,2009780,631,JEFFERSON PLACE,0,0,0,15,17088,5,2029350030,3,16,149,BX35,40.833447,-73.900067,10456
66982,99125,Preservation,,2514,67,2003274,1139,NELSON AVENUE,0,0,0,25,35796,6,2025140067,4,16,199,BX26,40.836035,-73.926524,10452
66982,99126,Preservation,,2513,50,2003251,1144,NELSON AVENUE,0,0,0,33,38000,5,2025130050,4,16,199,BX26,40.836121,-73.92644,10452
66982,99135,Preservation,,2515,6,2003283,1184,NELSON AVENUE,0,0,0,22,31080,5,2025150006,4,16,199,BX26,40.837262,-73.925659,10452
66982,100142,Preservation,,2514,15,2003257,1090,OGDEN AVENUE,0,0,0,27,32456,5,2025140015,4,8,193,BX26,40.83526,-73.92805,10452
66982,120955,Preservation,,2514,77,2003279,125,WEST 166 STREET,0,0,0,23,33750,5,2025140077,4,16,199,BX26,40.835377,-73.927103,10452
66982,120956,Preservation,,2514,20,2003258,130,WEST 166 STREET,0,0,0,27,30243,5,2025140020,4,8,193,BX26,40.835396,-73.927215,10452
67005,998808,New Construction,,1754,20,3000000,778,MYRTLE AVENUE,60,0,60,60,3047,9,3017540020,3,36,253,BK75,40.695079,-73.95176,11206
67079,952514,New Construction,,12529,230,4542666,169-30,BAISLEY BOULEVARD,0,0,0,54,,,4125290230,12,27,33401,QN08,40.680636,-73.774341,11434
67125,987934,New Construction,,1622,51,3044163,811,LEXINGTON AVENUE,64,0,64,64,10605,4,3016220051,3,36,387,BK35,40.690269,-73.928498,11221
67129,986549,New Construction,,9767,1,,161-09,89 AVENUE,70,0,70,70,5266,8,,12,24,44602,QN61,40.706451,-73.799804,11432
67130,988878,New Construction,,2496,73,,1159,RIVER AVENUE,245,0,245,245,24165,19,,4,16,197,BX63,40.834635,-73.921947,10452
67154,989040,New Construction,,3111,35,2092334,2126-28,MAPES AVENUE,30,0,30,30,33474,6,2031110035,6,15,36501,BX17,40.847537,-73.884742,10460
67200,1004976,New Construction,,1363,92,3000000,1559,PROSPECT PLACE,45,0,45,45,41156,8,3013630092,8,41,359,BK61,40.672925,-73.924479,11233
67286,986841,New Construction,,15537,1,4458300,20-52,MOTT AVENUE,231,0,231,231,229477,15,4155370001,14,31,103202,QN15,40.604427,-73.753203,11691
67286,989998,New Construction,,15537,1,4297950,20-10,MOTT AVENUE,85,0,85,85,0,8,4155370005,14,31,103202,QN15,40.604334,-73.752998,11691
67287,999557,New Construction,,15574,36,,1403,GATEWAY BOULEVARD,63,0,63,63,69278,9,,14,31,101001,QN15,40.601734,-73.749014,11691
67357,92365,Preservation,,2756,71,2006263,1042,LONGFELLOW AVENUE,0,4,4,4,3200,2,2027560071,2,17,119,BX27,40.824416,-73.887695,10459
67357,116493,Preservation,,2676,36,2004986,774,UNION AVENUE,1,25,26,26,18080,5,2026760036,1,17,79,BX34,40.818266,-73.903519,10455
67357,116557,Preservation,,2669,41,2004845,993,UNION AVENUE,1,20,21,21,20855,5,2026690041,3,17,133,BX35,40.823778,-73.90144,10459
67357,116558,Preservation,,2669,40,2004844,995,UNION AVENUE,0,20,20,20,20855,5,2026690040,3,17,133,BX35,40.823814,-73.901426,10459
67367,992168,New Construction,,15705,69,,1047,BEACH 21 STREET,224,0,224,224,34923,10,,14,31,100802,QN15,40.603358,-73.753866,11691
67438,62835,Preservation,,2550,7,2003604,570,EAST 138 STREET,12,0,12,12,2688,5,2025500007,1,8,2701,BX39,40.806661,-73.917143,10454
67438,62841,Preservation,,2550,17,2003608,590,EAST 138 STREET,16,0,16,16,3300,5,2025500017,1,8,2701,BX39,40.806419,-73.916547,10454
67438,64094,Preservation,,2676,85,2005002,839,EAST 156 STREET,9,0,9,9,1875,4,2026760085,1,17,79,BX34,40.817461,-73.902974,10455
67438,65186,Preservation,,2612,35,2004252,590,EAST 169 STREET,7,0,7,7,1704,4,2026120035,3,16,149,BX35,40.831928,-73.902581,10456
67438,88157,Preservation,,2700,53,2005409,1061,INTERVALE AVENUE,30,0,30,30,4165,5,2027000053,2,17,131,BX33,40.824941,-73.896857,10459
67438,91417,Preservation,,2685,50,2005109,946,LEGGETT AVENUE,16,0,16,16,1578,4,2026850050,2,17,83,BX33,40.815636,-73.900401,10455
67442,40677,Preservation,,1988,27,1059763,505,WEST 134 STREET,0,19,19,19,3930,5,1019880027,9,7,22301,MN06,40.81842,-73.953141,10031
67442,40693,Preservation,,1988,12,1059754,523,WEST 134 STREET,0,25,25,25,4796,5,1019880012,9,7,22301,MN06,40.818868,-73.954214,10031
67442,40696,Preservation,,1988,8,1059752,527,WEST 134 STREET,0,25,25,25,4796,5,1019880008,9,7,22301,MN06,40.818895,-73.954272,10031
67443,362776,Preservation,,3625,40,3082842,906,ROCKAWAY AVENUE,6,0,6,6,1200,3,3036250040,16,42,916,BK81,40.657438,-73.907618,11212
67458,307978,Preservation,,3278,36,3074789,251,HARMAN STREET,6,0,6,6,1,3,3032780036,4,37,431,BK77,40.698994,-73.919776,11237
67458,327776,Preservation,,3322,28,3076073,73,LINDEN STREET,12,0,12,12,1,4,3033220028,4,34,399,BK78,40.691903,-73.920888,11221
67459,64494,Preservation,,2421,22,2001933,300,EAST 162 STREET,21,0,21,21,4167,5,2024210022,4,17,173,BX14,40.826156,-73.916833,10451
67459,64496,Preservation,,2421,24,2001934,304,EAST 162 STREET,21,0,21,21,4167,6,2024210024,4,17,173,BX14,40.826123,-73.916735,10451
67462,11267,Preservation,,377,16,1004506,368,EAST 8 STREET,2,27,29,29,3840,6,1003770016,3,2,2602,MN28,40.724319,-73.977549,10009
67478,46128,Preservation,,2945,23,2009892,1842,ARTHUR AVENUE,15,0,15,15,3351,5,2029450023,6,17,36901,BX17,40.84425,-73.894348,10457
67478,46129,Preservation,,2945,26,2009893,1844,ARTHUR AVENUE,16,0,16,16,3351,5,2029450026,6,17,36901,BX17,40.844269,-73.894329,10457
67478,46130,Preservation,,2945,27,2009894,1846,ARTHUR AVENUE,19,0,19,19,3351,5,2029450027,6,17,36901,BX17,40.844291,-73.894311,10457
67478,46132,Preservation,,2947,5,2009907,1884,ARTHUR AVENUE,15,0,15,15,3935,5,2029470005,6,17,36901,BX17,40.845043,-73.893739,10457
67478,46133,Preservation,,2947,7,2009908,1888,ARTHUR AVENUE,20,0,20,20,3960,5,2029470007,6,17,36901,BX17,40.845098,-73.893703,10457
67478,60359,Preservation,,3127,46,2013212,2068,DALY AVENUE,8,0,8,8,2534,4,2031270046,6,17,363,BX17,40.843775,-73.882266,10460
67478,66035,Preservation,,3121,44,2013114,910,EAST 178 STREET,8,0,8,8,2920,4,2031210044,6,17,363,BX17,40.842859,-73.883583,10460
67478,66154,Preservation,,3123,79,2013158,867,EAST 179 STREET,21,0,21,21,4000,5,2031230079,6,17,363,BX17,40.844271,-73.884184,10460
67478,66160,Preservation,,3122,16,2013125,916,EAST 179 STREET,15,0,15,15,3242,5,2031220016,6,17,363,BX17,40.843523,-73.882733,10460
67478,66163,Preservation,,3127,16,2013200,934,EAST 179 STREET,13,0,13,13,3140,4,2031270016,6,17,363,BX17,40.843187,-73.882086,10460
67478,66353,Preservation,,3124,39,2013162,867,EAST 181 STREET,12,0,12,12,1750,4,2031240039,6,15,363,BX17,40.846155,-73.882533,10460
67478,74509,Preservation,,3126,1,2013187,1961,VYSE AVENUE,18,0,18,18,4150,5,2031260001,6,17,363,BX17,40.841426,-73.882689,10460
67478,76629,Preservation,,2960,28,2010152,866,ELSMERE PLACE,86,0,86,86,19800,6,2029600028,6,17,36502,BX17,40.842379,-73.886743,10460
67478,76634,Preservation,,2960,39,2010153,890,ELSMERE PLACE,18,0,18,18,4290,5,2029600039,6,17,36502,BX17,40.842088,-73.886154,10460
67478,77601,Preservation,,2960,1,2010150,895,FAIRMOUNT PLACE,31,0,31,31,6139,5,2029600001,6,17,36502,BX17,40.841388,-73.88635,10460
67478,110095,Preservation,,2960,73,2010160,1941,SOUTHERN BOULEVARD,19,0,19,19,5076,5,2029600073,6,17,36502,BX17,40.842268,-73.88576,10460
67478,118544,Preservation,,3127,73,2013223,2081,VYSE AVENUE,8,0,8,8,2736,4,2031270073,6,17,363,BX17,40.843403,-73.880929,10460
67494,989187,New Construction,,1035,12,5024246,1540,CASTLETON AVENUE,48,0,48,48,42256,6,5010350014,1,49,207,SI28,40.635732,-74.134153,10302
67504,33639,Preservation,,1057,141,1079207,414,WEST 48 STREET,54,0,54,54,20000,5,1010570141,4,3,127,MN15,40.762527,-73.990578,10036
